Time,Value
1.1,0.427
2.807,0.854
4.616,1.281
6.422,1.708
8.230,2.135
10.37,2.562
11.845,2.989
13.654,3.416
15.564,3.843
17.374,4.270
19.182,4.697
20.992,5.124
22.701,5.551
24.510,5.978
26.221,6.405
28.30,6.832
29.737,7.259
31.547,7.686
33.256,8.113
35.64,8.540
36.772,8.967
38.583,9.394
40.391,9.821
42.201,10.248
44.11,10.676
45.719,11.103
47.530,11.530
49.240,11.957
51.51,12.384
52.860,12.811
54.570,13.238
56.380,13.665
58.191,14.92
59.900,14.519
61.711,14.946
