1033, 740
2117, 794
3201, 805
1033, 713
2117, 785
1033, 720
2117, 773
3201, 784
4285, 809
5368, 829
6452, 827
7536, 829
8620, 853
9704, 838
10788, 825
11872, 864
12956, 841
14041, 809
15125, 830
16209, 824
17294, 829
18378, 831
19462, 827
20546, 791
21630, 823
22715, 839
23799, 822
24884, 813
25968, 814
